Date,Prediction
2020-08-05,43.29999923706055
2020-08-06,43.29999923706055
2020-08-07,43.29999923706055
2020-08-10,43.29999923706055
2020-08-11,43.29999923706055
2020-08-12,43.29999923706055
2020-08-13,43.29999923706055
2020-08-14,43.29999923706055
2020-08-17,43.29999923706055
2020-08-18,43.29999923706055
2020-08-19,43.29999923706055
2020-08-20,43.29999923706055
2020-08-21,43.29999923706055
2020-08-24,43.29999923706055
2020-08-25,43.29999923706055
2020-08-26,43.29999923706055
2020-08-27,43.29999923706055
2020-08-28,43.29999923706055
2020-08-31,43.29999923706055
2020-09-01,43.29999923706055
2020-09-02,43.29999923706055
2020-09-03,43.29999923706055
2020-09-04,43.29999923706055
2020-09-07,43.29999923706055
2020-09-08,43.29999923706055
2020-09-09,43.29999923706055
2020-09-10,43.29999923706055
2020-09-11,43.29999923706055
2020-09-14,43.29999923706055
2020-09-15,43.29999923706055
2020-09-16,43.29999923706055
2020-09-17,43.29999923706055
2020-09-18,43.29999923706055
2020-09-21,43.29999923706055
2020-09-22,43.29999923706055
2020-09-23,43.29999923706055
2020-09-24,43.29999923706055
2020-09-28,43.29999923706055
